Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2022-09-14T04:00:00.000000+0000,104.817,105.473,103.883,105.244,22115800.0,104.688,111.209,111.119,1.591,4.344,1.7,1.988,-0.427,3.559,0.119,-1.72,33015000.0,19732900.0,21732900.0,107.637,108.544,109.779,0.005303574239123112,1
2022-09-15T04:00:00.000000+0000,104.389,105.582,102.7,103.286,26494900.0,105.244,104.688,111.209,2.883,1.591,4.344,1.7,1.103,-0.427,3.559,0.119,22115800.0,33015000.0,19732900.0,106.441,107.577,109.058,-0.018783097023465947,0
2022-09-16T04:00:00.000000+0000,102.362,103.415,101.253,103.018,64540100.0,103.286,105.244,104.688,2.162,2.883,1.591,4.344,-0.656,1.103,-0.427,3.559,26494900.0,22115800.0,33015000.0,104.863,106.32,108.14,-0.0026020110804142347,0
2022-09-19T04:00:00.000000+0000,101.934,103.405,101.765,103.236,19738600.0,103.018,103.286,105.244,1.64,2.162,2.883,1.591,-1.302,-0.656,1.103,-0.427,64540100.0,26494900.0,22115800.0,103.94,105.353,107.325,0.0021205801129032527,1
2022-09-20T04:00:00.000000+0000,102.272,102.56,100.522,101.228,24001700.0,103.236,103.018,103.286,2.038,1.64,2.162,2.883,1.044,-1.302,-0.656,1.103,19738600.0,64540100.0,26494900.0,103.588,104.733,106.674,-0.01964272602048522,0
2022-09-21T04:00:00.000000+0000,101.636,102.878,99.399,99.419,26596800.0,101.228,103.236,103.018,3.479,2.038,1.64,2.162,2.217,1.044,-1.302,-0.656,24001700.0,19738600.0,64540100.0,102.408,103.707,105.808,-0.018034465876956954,0
2022-09-22T04:00:00.000000+0000,98.862,101.079,98.823,99.976,21272700.0,99.419,101.228,103.236,2.257,3.479,2.038,1.64,-1.113,2.217,1.044,-1.302,26596800.0,24001700.0,19738600.0,100.914,102.451,104.791,0.005583775669803277,1
2022-09-23T04:00:00.000000+0000,99.469,99.518,97.431,98.584,25657000.0,99.976,99.419,101.228,2.088,2.257,3.479,2.038,0.885,-1.113,2.217,1.044,21272700.0,26596800.0,24001700.0,100.445,101.726,104.025,-0.01401849257270384,0
2022-09-26T04:00:00.000000+0000,98.027,99.847,97.799,98.226,22437900.0,98.584,99.976,99.419,2.048,2.088,2.257,3.479,-0.199,0.885,-1.113,2.217,25657000.0,21272700.0,26596800.0,99.514,100.806,103.159,-0.0036367275270933874,0
2022-09-27T04:00:00.000000+0000,99.32,99.866,96.765,97.51,24225000.0,98.226,98.584,99.976,3.102,2.048,2.088,2.257,1.809,-0.199,0.885,-1.113,22437900.0,25657000.0,21272700.0,98.87,100.05,102.374,-0.007313452780017076,0
2022-09-28T04:00:00.000000+0000,97.441,100.801,97.222,100.145,24617000.0,97.51,98.226,98.584,3.579,3.102,2.048,2.088,-2.704,1.809,-0.199,0.885,24225000.0,22437900.0,25657000.0,98.19,99.306,101.601,0.026657567009356058,1
2022-09-29T04:00:00.000000+0000,98.713,98.713,95.95,97.51,21921500.0,100.145,97.51,98.226,2.764,3.579,3.102,2.048,1.203,-2.704,1.809,-0.199,24617000.0,24225000.0,22437900.0,99.168,99.552,101.369,-0.02665756700935604,0
2022-09-30T04:00:00.000000+0000,97.153,98.906,95.463,95.582,26277800.0,97.51,100.145,97.51,3.444,2.764,3.579,3.102,1.571,1.203,-2.704,1.809,21921500.0,24617000.0,24225000.0,98.339,98.954,100.755,-0.019975943370495245,0
2022-10-03T04:00:00.000000+0000,96.646,99.379,96.447,98.713,24840000.0,95.582,97.51,100.145,2.933,3.444,2.764,3.579,-2.068,1.571,1.203,-2.704,26277800.0,21921500.0,24617000.0,96.96,97.966,99.932,0.03223617075836551,1
2022-10-04T04:00:00.000000+0000,100.443,102.113,100.443,101.805,22580900.0,98.713,95.582,97.51,1.67,2.933,3.444,2.764,-1.362,-2.068,1.571,1.203,24840000.0,26277800.0,21921500.0,97.837,98.185,99.738,0.03083877793474245,1
2022-10-05T04:00:00.000000+0000,100.095,102.133,99.151,101.616,18475500.0,101.805,98.713,95.582,2.982,1.67,2.933,3.444,-1.521,-1.362,-2.068,1.571,22580900.0,24840000.0,26277800.0,99.821,99.245,100.067,-0.0018569714656816807,0
2022-10-06T04:00:00.000000+0000,100.9,103.117,100.9,101.636,17156200.0,101.616,101.805,98.713,2.217,2.982,1.67,2.933,-0.736,-1.521,-1.362,-2.068,18475500.0,22580900.0,24840000.0,100.718,99.94,100.313,0.00019556598302791932,1
2022-10-07T04:00:00.000000+0000,100.055,100.821,98.624,98.982,24249900.0,101.636,101.616,101.805,2.197,2.217,2.982,1.67,1.074,-0.736,-1.521,-1.362,17156200.0,18475500.0,22580900.0,101.177,100.436,100.524,-0.02646197691779045,0
2022-10-10T04:00:00.000000+0000,99.26,99.399,97.292,98.127,16529900.0,98.982,101.636,101.616,2.107,2.197,2.217,2.982,1.133,1.074,-0.736,-1.521,24249900.0,17156200.0,18475500.0,100.079,100.01,100.278,-0.008674745433553802,0
2022-10-11T04:00:00.000000+0000,97.669,99.528,96.675,97.471,21617700.0,98.127,98.982,101.636,2.853,2.107,2.197,2.217,0.199,1.133,1.074,-0.736,16529900.0,24249900.0,17156200.0,99.103,99.459,99.936,-0.006708600758944846,0
2022-10-12T04:00:00.000000+0000,97.689,99.059,97.093,97.719,17343400.0,97.471,98.127,98.982,1.966,2.853,2.107,2.197,-0.03,0.199,1.133,1.074,21617700.0,16529900.0,24249900.0,98.287,98.876,99.544,0.0025464452078641986,1
2022-10-13T04:00:00.000000+0000,95.363,99.936,94.707,99.121,32812200.0,97.719,97.471,98.127,5.229,1.966,2.853,2.107,-3.758,-0.03,0.199,1.133,17343400.0,21617700.0,16529900.0,98.003,98.537,99.254,0.014241909402530504,1
2022-10-14T04:00:00.000000+0000,100.03,100.691,96.457,96.606,22624800.0,99.121,97.719,97.471,4.235,5.229,1.966,2.853,3.425,-3.758,-0.03,0.199,32812200.0,17343400.0,21617700.0,98.562,98.708,99.232,-0.02570107098247042,0
2022-10-17T04:00:00.000000+0000,98.932,101.169,98.922,100.184,23311600.0,96.606,99.121,97.719,2.247,4.235,5.229,1.966,-1.253,3.425,-3.758,-0.03,22624800.0,32812200.0,17343400.0,97.584,98.092,98.814,0.036374997236827716,1
2022-10-18T04:00:00.000000+0000,103.326,103.604,100.055,100.791,21610500.0,100.184,96.606,99.121,3.549,2.247,4.235,5.229,2.535,-1.253,3.425,-3.758,23311600.0,22624800.0,32812200.0,98.884,98.705,99.032,0.006034508237851224,1
2022-10-19T04:00:00.000000+0000,100.105,101.058,99.046,99.697,21573700.0,100.791,100.184,96.606,2.012,3.549,2.247,4.235,0.408,2.535,-1.253,3.425,21610500.0,23311600.0,22624800.0,99.838,99.316,99.312,-0.010908383473582427,0
2022-10-20T04:00:00.000000+0000,100.224,102.391,99.379,99.936,25125100.0,99.697,100.791,100.184,3.012,2.012,3.549,2.247,0.288,0.408,2.535,-1.253,21573700.0,21610500.0,23311600.0,99.767,99.428,99.374,0.0023900944874874655,1
2022-10-21T04:00:00.000000+0000,97.878,101.02,97.65,100.88,28988700.0,99.936,99.697,100.791,3.37,3.012,2.012,3.549,-3.002,0.288,0.408,2.535,25125100.0,21573700.0,21610500.0,99.852,99.577,99.463,0.009405649499550391,1
2022-10-24T04:00:00.000000+0000,101.487,102.491,99.707,102.362,24680800.0,100.88,99.936,99.697,2.783,3.37,3.012,2.012,-0.875,-3.002,0.288,0.408,28988700.0,25125100.0,21573700.0,100.366,99.958,99.689,0.01457600330288271,1
2022-10-25T04:00:00.000000+0000,102.69,104.479,102.411,104.31,29910200.0,102.362,100.88,99.936,2.068,2.783,3.37,3.012,-1.62,-0.875,-3.002,0.288,24680800.0,28988700.0,25125100.0,101.364,100.662,100.114,0.018855623312172453,1
2022-10-26T04:00:00.000000+0000,96.188,97.958,94.011,94.26,71504300.0,104.31,102.362,100.88,3.947,2.068,2.783,3.37,1.929,-1.62,-0.875,-3.002,29910200.0,24680800.0,28988700.0,102.837,101.731,100.781,-0.10131297713671268,0
2022-10-27T04:00:00.000000+0000,93.753,94.608,91.357,92.053,54036500.0,94.26,104.31,102.362,3.251,3.947,2.068,2.783,1.7,1.929,-1.62,-0.875,71504300.0,29910200.0,24680800.0,98.548,99.542,99.744,-0.023691344189766032,0
2022-10-28T04:00:00.000000+0000,91.983,96.288,91.777,96.009,35696900.0,92.053,94.26,104.31,4.51,3.251,3.947,2.068,-4.026,1.7,1.929,-1.62,54036500.0,71504300.0,29910200.0,95.301,97.349,98.52,0.04208253994318996,1
2022-10-31T04:00:00.000000+0000,95.214,95.781,93.822,94.101,29868700.0,96.009,92.053,94.26,1.958,4.51,3.251,3.947,1.113,-4.026,1.7,1.929,35696900.0,54036500.0,71504300.0,95.655,96.956,98.121,-0.020080061173235273,0
2022-11-01T04:00:00.000000+0000,95.025,95.597,89.896,89.965,43220600.0,94.101,96.009,92.053,5.701,1.958,4.51,3.251,5.06,1.113,-4.026,1.7,29868700.0,35696900.0,54036500.0,94.878,96.12,97.481,-0.04494170899814332,0
2022-11-02T04:00:00.000000+0000,90.373,90.761,86.496,86.556,43553600.0,89.965,94.101,96.009,4.265,5.701,1.958,4.51,3.817,5.06,1.113,-4.026,43220600.0,29868700.0,35696900.0,92.422,94.317,96.285,-0.03863742290947369,0
2022-11-03T04:00:00.000000+0000,85.835,86.039,82.957,82.997,48510400.0,86.556,89.965,94.101,3.082,4.265,5.701,1.958,2.838,3.817,5.06,1.113,43553600.0,43220600.0,29868700.0,89.489,92.044,94.737,-0.04198552526677388,0
2022-11-04T04:00:00.000000+0000,85.005,86.218,83.384,86.188,40173300.0,82.997,86.556,89.965,2.833,3.082,4.265,5.701,-1.183,2.838,3.817,5.06,48510400.0,43553600.0,43220600.0,86.243,89.394,92.869,0.037727022729544785,1
2022-11-07T05:00:00.000000+0000,86.824,88.414,86.446,88.126,26899900.0,86.188,82.997,86.556,1.968,2.833,3.082,4.265,-1.302,-1.183,2.838,3.817,40173300.0,48510400.0,43553600.0,86.215,88.455,91.806,0.022242138398816957,1
2022-11-08T05:00:00.000000+0000,88.633,89.871,87.132,88.385,30172000.0,88.126,86.188,82.997,2.739,1.968,2.833,3.082,0.249,-1.302,-1.183,2.838,26899900.0,40173300.0,48510400.0,87.171,88.359,91.221,0.0029285594956367338,1
2022-11-09T05:00:00.000000+0000,88.022,88.961,86.844,86.884,26743900.0,88.385,88.126,86.188,2.117,2.739,1.968,2.833,1.138,0.249,-1.302,-1.183,30172000.0,26899900.0,40173300.0,87.778,88.366,90.769,-0.017129232983426605,0
2022-11-10T05:00:00.000000+0000,91.794,93.991,91.108,93.614,42371200.0,86.884,88.385,88.126,2.883,2.117,2.739,1.968,-1.819,1.138,0.249,-1.302,26743900.0,30172000.0,26899900.0,87.331,87.932,90.151,0.07460620459396561,1
2022-11-11T05:00:00.000000+0000,94.15,96.785,93.604,96.158,30569100.0,93.614,86.884,88.385,3.181,2.883,2.117,2.739,-2.008,-1.819,1.138,0.249,42371200.0,26743900.0,30172000.0,90.472,89.596,90.702,0.026821967806375722,1
2022-11-14T05:00:00.000000+0000,94.936,96.606,94.551,95.463,24170100.0,96.158,93.614,86.884,2.055,3.181,2.883,2.117,-0.527,-2.008,-1.819,1.138,30569100.0,42371200.0,26743900.0,93.315,91.518,91.57,-0.007262930244069167,0
2022-11-15T05:00:00.000000+0000,98.087,99.827,96.447,98.137,31831000.0,95.463,96.158,93.614,3.38,2.055,3.181,2.883,-0.05,-0.527,-2.008,-1.819,24170100.0,30569100.0,42371200.0,94.389,92.673,92.189,0.02762697588494688,1
2022-11-16T05:00:00.000000+0000,97.441,99.26,97.323,98.405,24660200.0,98.137,95.463,96.158,1.936,3.38,2.055,3.181,-0.964,-0.05,-0.527,-2.008,31831000.0,24170100.0,30569100.0,96.263,94.274,93.136,0.00273117208912632,1
2022-11-17T05:00:00.000000+0000,96.606,98.892,96.526,97.918,21818700.0,98.405,98.137,95.463,2.366,1.936,3.38,2.055,-1.312,-0.964,-0.05,-0.527,24660200.0,31831000.0,24170100.0,97.334,95.484,93.974,-0.004962304872986161,0
2022-11-18T05:00:00.000000+0000,98.425,98.574,96.168,97.222,24969900.0,97.918,98.405,98.137,2.406,2.366,1.936,3.38,1.203,-1.312,-0.964,-0.05,21818700.0,24660200.0,31831000.0,97.626,96.197,94.602,-0.007131795547003005,0
2022-11-21T05:00:00.000000+0000,96.984,98.137,95.105,95.264,18696900.0,97.222,97.918,98.405,3.032,2.406,2.366,1.936,1.72,1.203,-1.312,-0.964,24969900.0,21818700.0,24660200.0,97.424,96.497,95.018,-0.020348942046121775,0
2022-11-22T05:00:00.000000+0000,95.592,96.972,93.852,96.755,18868900.0,95.264,97.222,97.918,3.119,3.032,2.406,2.366,-1.163,1.72,1.203,-1.312,18696900.0,24969900.0,21818700.0,96.344,96.136,95.058,0.015531538981168437,1
2022-11-23T05:00:00.000000+0000,96.765,98.484,96.765,98.236,17568900.0,96.755,95.264,97.222,1.719,3.119,3.032,2.406,-1.471,-1.163,1.72,1.203,18868900.0,18696900.0,24969900.0,96.549,96.317,95.328,0.01519272642416627,1
2022-11-25T05:00:00.000000+0000,97.883,98.355,96.954,97.023,8567800.0,98.236,96.755,95.264,1.402,1.719,3.119,3.032,0.86,-1.471,-1.163,1.72,17568900.0,18868900.0,18696900.0,97.393,96.879,95.79,-0.012422603487234644,0
2022-11-28T05:00:00.000000+0000,96.626,97.252,95.323,95.681,19974500.0,97.023,98.236,96.755,1.929,1.402,1.719,3.119,0.944,0.86,-1.471,-1.163,8567800.0,17568900.0,18868900.0,97.208,96.921,95.986,-0.01392839288339146,0
2022-11-29T05:00:00.000000+0000,95.433,95.82,93.832,94.876,20220000.0,95.681,97.023,98.236,1.988,1.929,1.402,1.719,0.557,0.944,0.86,-1.471,19974500.0,8567800.0,17568900.0,96.445,96.558,95.938,-0.008451278056709453,0
2022-11-30T05:00:00.000000+0000,94.558,100.851,94.111,100.851,39888100.0,94.876,95.681,97.023,6.74,1.988,1.929,1.402,-6.293,0.557,0.944,0.86,20220000.0,19974500.0,8567800.0,95.66,96.065,95.769,0.06106837269329932,1
2022-12-01T05:00:00.000000+0000,100.801,101.984,100.075,100.682,21771500.0,100.851,94.876,95.681,1.909,6.74,1.988,1.929,0.119,-6.293,0.557,0.944,39888100.0,20220000.0,19974500.0,98.255,97.467,96.577,-0.0016771401290107278,0
2022-12-02T05:00:00.000000+0000,98.783,100.552,98.584,100.234,18821500.0,100.682,100.851,94.876,1.968,1.909,6.74,1.988,-1.451,0.119,-6.293,0.557,21771500.0,39888100.0,20220000.0,99.468,98.409,97.23,-0.004453037775756471,0
2022-12-05T05:00:00.000000+0000,99.225,101.149,98.768,99.28,19955500.0,100.234,100.682,100.851,2.381,1.968,1.909,6.74,-0.055,-1.451,0.119,-6.293,18821500.0,21771500.0,39888100.0,99.851,98.943,97.708,-0.00956662156580844,0
2022-12-06T05:00:00.000000+0000,99.081,99.618,96.188,96.735,20877600.0,99.28,100.234,100.682,3.43,2.381,1.968,1.909,2.346,-0.055,-1.451,0.119,19955500.0,18821500.0,21771500.0,99.566,99.042,97.958,-0.025967536778449603,0
2022-12-07T05:00:00.000000+0000,96.198,96.735,94.463,94.588,26647900.0,96.735,99.28,100.234,2.271,3.43,2.381,1.968,1.61,2.346,-0.055,-1.451,20877600.0,19955500.0,18821500.0,98.15,98.366,97.764,-0.022447198653555777,0
2022-12-08T05:00:00.000000+0000,95.125,95.304,93.246,93.395,25593200.0,94.588,96.735,99.28,2.058,2.271,3.43,2.381,1.73,1.61,2.346,-0.055,26647900.0,20877600.0,19955500.0,96.369,97.259,97.258,-0.01269186904170746,0
2022-12-09T05:00:00.000000+0000,93.345,93.932,92.47,92.52,21885300.0,93.395,94.588,96.735,1.461,2.058,2.271,3.43,0.825,1.73,1.61,2.346,25593200.0,26647900.0,20877600.0,94.882,96.128,96.644,-0.009410762561145484,0
2022-12-12T05:00:00.000000+0000,92.54,93.32,91.357,93.007,27380900.0,92.52,93.395,94.588,1.963,1.461,2.058,2.271,-0.467,0.825,1.73,1.61,21885300.0,25593200.0,26647900.0,93.701,95.071,95.988,0.005250898055121958,1
2022-12-13T05:00:00.000000+0000,97.49,99.21,94.816,95.284,34788500.0,93.007,92.52,93.395,4.394,1.963,1.461,2.058,2.207,-0.467,0.825,1.73,27380900.0,21885300.0,25593200.0,93.354,94.466,95.513,0.02418158994232784,1
2022-12-14T05:00:00.000000+0000,94.975,96.646,93.385,94.747,26452900.0,95.284,93.007,92.52,3.261,4.394,1.963,1.461,0.229,2.207,-0.467,0.825,34788500.0,27380900.0,21885300.0,94.319,94.706,95.477,-0.005649680825279332,0
2022-12-15T05:00:00.000000+0000,92.987,93.474,89.896,90.661,28298800.0,94.747,95.284,93.007,3.579,3.261,4.394,1.963,2.326,0.229,2.207,-0.467,26452900.0,34788500.0,27380900.0,94.533,94.718,95.361,-0.04407986564223458,0
2022-12-16T05:00:00.000000+0000,90.661,91.208,89.478,90.323,48485500.0,90.661,94.747,95.284,1.73,3.579,3.261,4.394,0.338,2.326,0.229,2.207,28298800.0,26452900.0,34788500.0,92.597,93.53,94.613,-0.003735024393759394,0
2022-12-19T05:00:00.000000+0000,90.343,90.661,88.4,88.623,23020500.0,90.323,90.661,94.747,2.262,1.73,3.579,3.261,1.72,0.338,2.326,0.229,48485500.0,28298800.0,26452900.0,91.46,92.59,93.93,-0.01899945498547387,0
2022-12-20T05:00:00.000000+0000,88.206,89.249,87.52,89.1,21976800.0,88.623,90.323,90.661,1.73,2.262,1.73,3.579,-0.895,1.72,0.338,2.326,23020500.0,48485500.0,28298800.0,90.042,91.428,93.086,0.00536967261617945,1
2022-12-21T05:00:00.000000+0000,89.2,90.378,88.385,89.717,20336400.0,89.1,88.623,90.323,1.993,1.73,2.262,1.73,-0.517,-0.895,1.72,0.338,21976800.0,23020500.0,48485500.0,89.571,90.747,92.452,0.00689347412041557,1
2022-12-22T05:00:00.000000+0000,88.405,88.653,86.426,87.738,23656100.0,89.717,89.1,88.623,2.227,1.993,1.73,2.262,0.666,-0.517,-0.895,1.72,20336400.0,21976800.0,23020500.0,89.644,90.445,92.017,-0.02229641992188886,0
2022-12-23T05:00:00.000000+0000,87.102,89.568,87.102,89.279,17815000.0,87.738,89.717,89.1,2.465,2.227,1.993,1.73,-2.177,0.666,-0.517,-0.895,23656100.0,20336400.0,21976800.0,88.691,89.652,91.336,0.017409226728712954,1
2022-12-27T05:00:00.000000+0000,88.782,88.971,87.018,87.41,15470900.0,89.279,87.738,89.717,1.953,2.465,2.227,1.993,1.372,-2.177,0.666,-0.517,17815000.0,23656100.0,20336400.0,88.985,89.543,91.009,-0.0211552589750849,0
2022-12-28T05:00:00.000000+0000,86.983,87.997,85.86,85.949,17879600.0,87.41,89.279,87.738,2.137,1.953,2.465,2.227,1.034,1.372,-2.177,0.666,15470900.0,17815000.0,23656100.0,88.198,88.918,90.436,-0.016859224328455713,0
2022-12-29T05:00:00.000000+0000,86.516,88.837,86.476,88.424,18280700.0,85.949,87.41,89.279,2.361,2.137,1.953,2.465,-1.909,1.034,1.372,-2.177,17879600.0,15470900.0,17815000.0,87.073,88.049,89.722,0.02839255639784143,1
2022-12-30T05:00:00.000000+0000,86.849,88.305,86.516,88.206,19190300.0,88.424,85.949,87.41,1.789,2.361,2.137,1.953,-1.357,-1.909,1.034,1.372,18280700.0,17879600.0,15470900.0,87.749,88.159,89.516,-0.0024763244753341746,0
2023-01-03T05:00:00.000000+0000,89.299,91.009,88.494,89.17,20738500.0,88.206,88.424,85.949,2.515,1.789,2.361,2.137,0.129,-1.357,-1.909,1.034,19190300.0,18280700.0,17879600.0,87.977,88.172,89.307,0.010872669184108816,1
2023-01-04T05:00:00.000000+0000,90.472,90.701,87.281,88.186,27046500.0,89.17,88.206,88.424,3.42,2.515,1.789,2.361,2.286,0.129,-1.357,-1.909,20738500.0,19190300.0,18280700.0,88.574,88.465,89.286,-0.011098188343012119,0
2023-01-05T05:00:00.000000+0000,87.55,87.689,86.049,86.257,23136100.0,88.186,89.17,88.206,1.64,3.42,2.515,1.789,1.292,2.286,0.129,-1.357,27046500.0,20738500.0,19190300.0,88.38,88.383,89.111,-0.02211176027851496,0
2023-01-06T05:00:00.000000+0000,86.844,87.947,85.064,87.639,26612600.0,86.257,88.186,89.17,2.883,1.64,3.42,2.515,-0.795,1.292,2.286,0.129,23136100.0,27046500.0,20738500.0,87.318,87.76,88.657,0.01589262395337458,1
2023-01-09T05:00:00.000000+0000,88.668,90.293,88.057,88.275,22996700.0,87.639,86.257,88.186,2.237,2.883,1.64,3.42,0.393,-0.795,1.292,2.286,26612600.0,23136100.0,27046500.0,87.479,87.725,88.495,0.007233269771631656,1
2023-01-10T05:00:00.000000+0000,86.208,88.946,86.188,88.713,22855600.0,88.275,87.639,86.257,2.759,2.237,2.883,1.64,-2.505,0.393,-0.795,1.292,22996700.0,26612600.0,23136100.0,87.877,87.886,88.46,0.004942642165152169,1
2023-01-11T05:00:00.000000+0000,89.528,91.904,89.21,91.715,25998800.0,88.713,88.275,87.639,2.694,2.759,2.237,2.883,-2.187,-2.505,0.393,-0.795,22855600.0,22996700.0,26612600.0,88.295,88.128,88.5,0.033281273665233556,1
2023-01-12T05:00:00.000000+0000,91.854,92.073,90.035,91.367,22754200.0,91.715,88.713,88.275,2.038,2.694,2.759,2.237,0.487,-2.187,-2.505,0.393,25998800.0,22855600.0,22996700.0,90.005,89.179,89.012,-0.0038008307494535936,0
2023-01-13T05:00:00.000000+0000,90.987,92.431,90.393,92.252,18630700.0,91.367,91.715,88.713,2.038,2.038,2.694,2.759,-1.264,0.487,-2.187,-2.505,22754200.0,25998800.0,22855600.0,90.686,89.82,89.386,0.009636822011108616,1
2023-01-17T05:00:00.000000+0000,92.232,92.421,90.303,91.615,22935800.0,92.252,91.367,91.715,2.117,2.038,2.038,2.694,0.616,-1.264,0.487,-2.187,18630700.0,22754200.0,25998800.0,91.469,90.532,89.842,-0.006920410108368721,0
2023-01-18T05:00:00.000000+0000,92.391,93.035,90.86,91.238,19641600.0,91.615,92.252,91.367,2.175,2.117,2.038,2.038,1.153,0.616,-1.264,0.487,22935800.0,18630700.0,22754200.0,91.542,90.849,90.124,-0.004131784006713715,0
2023-01-19T05:00:00.000000+0000,90.85,93.842,90.84,93.355,28707700.0,91.238,91.615,92.252,3.002,2.175,2.117,2.038,-2.505,1.153,0.616,-1.264,19641600.0,22935800.0,18630700.0,91.39,90.963,90.301,0.022942413728967187,1
2023-01-20T05:00:00.000000+0000,95.383,98.833,95.343,98.693,53704800.0,93.355,91.238,91.615,3.489,3.002,2.175,2.117,-3.31,-2.505,1.153,0.616,28707700.0,19641600.0,22935800.0,92.372,91.664,90.787,0.055607302349074135,1
2023-01-23T05:00:00.000000+0000,98.544,100.801,98.166,100.612,31791800.0,98.693,93.355,91.238,2.634,3.489,3.002,2.175,-2.068,-3.31,-2.505,1.153,53704800.0,28707700.0,19641600.0,95.533,93.723,92.045,0.01925341321352903,1
2023-01-24T05:00:00.000000+0000,98.962,100.493,98.117,98.624,27391400.0,100.612,98.693,93.355,2.376,2.634,3.489,3.002,0.338,-2.068,-3.31,-2.505,31791800.0,53704800.0,28707700.0,98.072,95.74,93.408,-0.019958752029456468,0
2023-01-25T05:00:00.000000+0000,96.626,97.143,94.699,96.158,31000900.0,98.624,100.612,98.693,2.443,2.376,2.634,3.489,0.467,0.338,-2.068,-3.31,27391400.0,31791800.0,53704800.0,98.348,96.585,94.238,-0.02531524126950629,0
2023-01-26T05:00:00.000000+0000,97.699,98.624,96.248,98.574,24542100.0,96.158,98.624,100.612,2.376,2.443,2.376,2.634,-0.875,0.467,0.338,-2.068,31000900.0,27391400.0,31791800.0,97.253,96.46,94.544,0.02481112306195451,1
2023-01-27T05:00:00.000000+0000,98.465,100.98,98.385,100.115,29020400.0,98.574,96.158,98.624,2.595,2.376,2.443,2.376,-1.65,-0.875,0.467,0.338,24542100.0,31000900.0,27391400.0,97.914,97.079,95.185,0.015510384277590997,1
2023-01-30T05:00:00.000000+0000,98.162,98.822,96.944,97.371,24365100.0,100.115,98.574,96.158,1.878,2.595,2.376,2.443,0.79,-1.65,-0.875,0.467,29020400.0,24542100.0,31000900.0,99.014,97.968,95.969,-0.027787950064595765,0
2023-01-31T05:00:00.000000+0000,97.282,99.32,97.212,99.28,22306800.0,97.371,100.115,98.574,2.107,1.878,2.595,2.376,-1.998,0.79,-1.65,-0.875,24365100.0,29020400.0,24542100.0,98.193,97.793,96.192,0.01941218218966605,1
2023-02-01T05:00:00.000000+0000,99.151,101.586,97.838,100.831,26392600.0,99.28,97.371,100.115,3.748,2.107,1.878,2.595,-1.68,-1.998,0.79,-1.65,22306800.0,24365100.0,29020400.0,98.736,98.229,96.684,0.015499559132357817,1
2023-02-02T05:00:00.000000+0000,106.159,108.177,105.91,108.157,46622600.0,100.831,99.28,97.371,2.267,3.748,2.107,1.878,-1.998,-1.68,-1.998,0.79,26392600.0,22306800.0,24365100.0,99.783,98.991,97.343,0.07014246631724629,1
2023-02-03T05:00:00.000000+0000,102.898,107.382,102.69,104.598,36823400.0,108.157,100.831,99.28,4.692,2.267,3.748,2.107,-1.7,-1.998,-1.68,-1.998,46622600.0,26392600.0,22306800.0,103.97,101.676,99.064,-0.03345793687222922,0
2023-02-06T05:00:00.000000+0000,102.078,104.081,101.606,102.859,25573000.0,104.598,108.157,100.831,2.475,4.692,2.267,3.748,-0.78,-1.7,-1.998,-1.68,36823400.0,46622600.0,26392600.0,104.284,102.532,99.944,-0.01677163549924815,0
2023-02-07T05:00:00.000000+0000,103.018,108.028,102.936,107.402,33738800.0,102.859,104.598,108.157,5.092,2.475,4.692,2.267,-4.384,-0.78,-1.7,-1.998,25573000.0,36823400.0,46622600.0,103.571,102.627,100.408,0.04321970244531104,1
2023-02-08T05:00:00.000000+0000,102.083,102.968,97.873,99.409,73546000.0,107.402,102.859,104.598,5.095,5.092,2.475,4.692,2.674,-4.384,-0.78,-1.7,33738800.0,25573000.0,36823400.0,105.487,104.026,101.521,-0.07733128471509872,0
2023-02-09T05:00:00.000000+0000,99.946,100.015,93.305,94.896,97798600.0,99.409,107.402,102.859,6.71,5.095,5.092,2.475,5.05,2.674,-4.384,-0.78,73546000.0,33738800.0,25573000.0,102.448,102.674,101.185,-0.0464629061995111,0
2023-02-10T05:00:00.000000+0000,95.174,96.447,93.971,94.299,49325300.0,94.896,99.409,107.402,2.475,6.71,5.095,5.092,0.875,5.05,2.674,-4.384,97798600.0,73546000.0,33738800.0,98.672,100.396,100.184,-0.006305151361811262,0
2023-02-13T05:00:00.000000+0000,94.449,94.787,93.494,94.439,43116600.0,94.299,94.896,99.409,1.292,2.475,6.71,5.095,0.01,0.875,5.05,2.674,49325300.0,97798600.0,73546000.0,96.486,98.61,99.248,0.0014747187410369688,1
2023-02-14T05:00:00.000000+0000,94.101,94.613,92.103,94.389,42513100.0,94.439,94.299,94.896,2.51,1.292,2.475,6.71,-0.288,0.01,0.875,5.05,43116600.0,49325300.0,97798600.0,95.462,97.388,98.483,-0.0005263836803937921,0
2023-02-15T05:00:00.000000+0000,94.18,96.765,93.802,96.526,36964500.0,94.389,94.439,94.299,2.962,2.51,1.292,2.475,-2.346,-0.288,0.01,0.875,42513100.0,43116600.0,49325300.0,94.926,96.51,97.831,0.02239081071821648,1
